Geo Point,NAME,STATE_NAME
"31.1639914481, -84.7307216738",Miller,Georgia
"30.6528705338, -92.8278792297",Allen,Louisiana
"45.6690533298, -109.395216695",Stillwater,Montana
"42.1412473526, -76.7600260363",Chemung,New York
"37.3840412342, -89.6844539015",Cape Girardeau,Missouri
"41.6194314385, -102.335438285",Garden,Nebraska
"39.3359933047, -80.0461837011",Taylor,West Virginia
"18.3755558594, -65.8002432965",Río Grande,Puerto Rico
"29.8870240994, -96.2779088915",Austin,Texas
"37.2243021506, -78.4410828106",Prince Edward,Virginia
"27.4927094815, -81.8100059395",Hardee,Florida
"39.8644164614, -85.0098761363",Wayne,Indiana
"36.7371415587, -84.4841745377",McCreary,Kentucky
"39.3739160769, -111.576354881",Sanpete,Utah
"38.00019653, -101.31986081",Kearny,Kansas
"44.2733844798, -72.6149783508",Washington,Vermont
"36.7984746846, -95.6173556358",Nowata,Oklahoma
"38.2948490453, -93.2879464988",Benton,Missouri
"37.3007843394, -75.9285418475",Northampton,Virginia
"39.4954650301, -92.0007352464",Monroe,Missouri
"38.336574821, -81.5281178783",Kanawha,West Virginia
"36.7647498967, -77.8590299644",Brunswick,Virginia
"36.3649169333, -78.4079288849",Vance,North Carolina
"42.0879392632, -104.353264458",Goshen,Wyoming
"33.0692757535, -83.2495906334",Baldwin,Georgia
"30.458037893, -84.2778815189",Leon,Florida
"36.991034312, -85.0586875538",Russell,Kentucky
"41.9874357661, -70.7370759268",Plymouth,Massachusetts
"38.8246749142, -82.316909885",Gallia,Ohio
"31.5146944202, -85.2414063367",Henry,Alabama
"38.2572922743, -94.339996655",Bates,Missouri
"32.6347102394, -90.0337143493",Madison,Mississippi
"32.3061694988, -101.43550545",Howard,Texas
"35.7025721296, -79.2552758614",Chatham,North Carolina
"30.0614838052, -99.3501597562",Kerr,Texas
"33.9207998598, -88.9478637891",Chickasaw,Mississippi
"30.7817272016, -82.1376881412",Charlton,Georgia
"47.6743566297, -116.701762031",Kootenai,Idaho
"30.6607989734, -96.3023849451",Brazos,Texas
"36.0827733527, -78.2856965824",Franklin,North Carolina
"46.5982240782, -110.885661385",Meagher,Montana
"36.6827726796, -79.873952503",Henry,Virginia
"42.2847454761, -83.2611328686",Wayne,Michigan
"38.803961942, -82.992831025",Scioto,Ohio
"36.55115711, -85.543859188",Clay,Tennessee
"37.2157922672, -87.142041664",Muhlenberg,Kentucky
"25.6089674858, -80.4986673175",Miami-Dade,Florida
"37.6047919172, -79.1451431275",Amherst,Virginia
"18.2106459126, -66.588445334",Jayuya,Puerto Rico
"29.8767867938, -96.919761718",Fayette,Texas
"30.2145304261, -96.4034437639",Washington,Texas
"41.4368044101, -78.2037773985",Cameron,Pennsylvania
"39.3335754723, -87.7877174066",Clark,Illinois
"42.470095744, -92.3088197079",Black Hawk,Iowa
"41.4673285687, -90.5674126031",Rock Island,Illinois
"40.582858561, -86.5634841334",Carroll,Indiana
"40.0076360466, -75.1339446794",Philadelphia,Pennsylvania
"43.9784278928, -94.6140606084",Watonwan,Minnesota
"43.3538854014, -115.469262353",Elmore,Idaho
"34.2376620909, -84.8403384771",Bartow,Georgia
"36.6493218817, -92.4446635679",Ozark,Missouri
"43.7229327365, -113.172032247",Butte,Idaho
"18.2017062276, -66.3098725656",Barranquitas,Puerto Rico
"41.2698430321, -111.913383934",Weber,Utah
"39.8059654072, -91.622348013",Marion,Missouri
"44.7462263534, -73.6781737453",Clinton,New York
"33.544295273, -81.6346948405",Aiken,South Carolina
"34.2898117968, -81.6001198539",Newberry,South Carolina
"43.0089657475, -97.3947651219",Yankton,South Dakota
"18.0027266437, -66.607258824",Ponce,Puerto Rico
"41.5183294763, -76.0165514362",Wyoming,Pennsylvania
"63.6716419513, -150.011714676",Denali,Alaska
"37.3664545067, -85.3278346717",Taylor,Kentucky
"37.8315338847, -81.9353404844",Logan,West Virginia
"38.5635832261, -94.838056975",Miami,Kansas
"38.701685538, -77.4776193547",Prince William,Virginia
"30.7093956955, -91.6007888442",Pointe Coupee,Louisiana
"37.5181798892, -88.2667801291",Hardin,Illinois
"42.7582365339, -78.7796595828",Erie,New York
"37.6924814699, -83.9643302311",Estill,Kentucky
"45.5190279208, -121.651091385",Hood River,Oregon
"41.0301399961, -95.1563757716",Montgomery,Iowa
"29.4711426482, -81.2929913884",Flagler,Florida
"33.0922652469, -84.3892346459",Pike,Georgia
"42.9883723478, -97.8846508535",Bon Homme,South Dakota
"33.438991479, -80.8002997359",Orangeburg,South Carolina
"33.6041424405, -102.828435632",Cochran,Texas
"35.2875866253, -83.1408496187",Jackson,North Carolina
"40.8681663764, -110.955893455",Summit,Utah
"34.6621223951, -98.4716796499",Comanche,Oklahoma
"41.5898335739, -120.725028959",Modoc,California
"35.9503879058, -84.9983515819",Cumberland,Tennessee
"45.4439531217, -93.7745948671",Sherburne,Minnesota
"43.6747378332, -98.1459868879",Davison,South Dakota
"32.2322990847, -83.4759611368",Pulaski,Georgia
"37.0191301368, -88.0832815032",Lyon,Kentucky
"31.0536324937, -82.4236757904",Ware,Georgia
"31.7163847519, -83.6240929756",Turner,Georgia
"39.1692979289, -90.6675721556",Calhoun,Illinois
"41.3239160959, -84.4904951214",Defiance,Ohio
"30.8678906078, -85.8141023534",Holmes,Florida
"30.4628875802, -88.6228415765",Jackson,Mississippi
"35.7040584995, -113.757910618",Mohave,Arizona
"33.9046109451, -78.9761374454",Horry,South Carolina
"40.5241957601, -101.697946991",Chase,Nebraska
"36.6547348009, -93.0411071081",Taney,Missouri
"32.1733642109, -82.5348172563",Montgomery,Georgia
"32.7531803783, -98.31302138",Palo Pinto,Texas
"36.7497076523, -100.476834839",Beaver,Oklahoma
"36.220156659, -118.80047248",Tulare,California
"37.8144890524, -79.4472820902",Rockbridge,Virginia
"35.1405167444, -86.5889416254",Lincoln,Tennessee
"36.1695295563, -86.7848240917",Davidson,Tennessee
"44.0387746178, -106.584632792",Johnson,Wyoming
"18.4830555933, -67.014161744",Isabela,Puerto Rico
"40.1636345517, -77.2655238393",Cumberland,Pennsylvania
"42.3029409617, -79.4057576347",Chautauqua,New York
"36.97522315, -82.6212020717",Wise,Virginia
"33.6556666121, -88.7815761672",Clay,Mississippi
"28.3450693013, -99.0996626872",La Salle,Texas
"43.3804969625, -96.2102923903",Lyon,Iowa
"33.2409810885, -93.6070389924",Lafayette,Arkansas
"47.3252360192, -95.8090496343",Mahnomen,Minnesota
"37.7071366717, -89.8244110855",Perry,Missouri
"38.0039134141, -84.9910045711",Anderson,Kentucky
"36.3804933554, -84.932458522",Fentress,Tennessee
"36.5584092548, -85.0749898228",Pickett,Tennessee
"46.4662809401, -109.844522327",Wheatland,Montana
"45.7663736363, -99.2214553894",McPherson,South Dakota
"41.1238795774, -83.1277054408",Seneca,Ohio
"32.2976557, -99.3734880839",Callahan,Texas
"43.2899298863, -86.5352341115",Muskegon,Michigan
"41.5926866339, -122.540367763",Siskiyou,California
"34.8753989481, -89.9917699831",DeSoto,Mississippi
"36.2721371509, -90.0909046758",Dunklin,Missouri
"30.2035444978, -90.9112912896",Ascension,Louisiana
"37.378523092, -77.5869258358",Chesterfield,Virginia
"37.7851065199, -89.3820759403",Jackson,Illinois
"40.4487493593, -113.131090626",Tooele,Utah
"29.9086211231, -85.2610062794",Gulf,Florida
"30.7863091928, -93.7447410133",Newton,Texas
"38.1449736906, -83.74266722",Bath,Kentucky
"40.8122907682, -79.4645390704",Armstrong,Pennsylvania
"35.8400259506, -102.602862784",Hartley,Texas
"37.6847615589, -97.4609686791",Sedgwick,Kansas
"40.5400113655, -84.6293603418",Mercer,Ohio
"37.2864000021, -80.0554750445",Salem,Virginia
"37.1742907521, -80.3872154427",Montgomery,Virginia
"33.9153518869, -108.404762399",Catron,New Mexico
"45.5251213571, -87.5096840021",Menominee,Michigan
"41.6438678779, -85.000764854",Steuben,Indiana
"33.5441179101, -82.2640527023",Columbia,Georgia
"33.3862927393, -95.6722708168",Delta,Texas
"39.2509849786, -82.4853500567",Vinton,Ohio
"18.3233669794, -65.3008009927",Culebra,Puerto Rico
"34.3508983325, -82.9642475976",Hart,Georgia
"39.2310459341, -89.4788485523",Montgomery,Illinois
"47.0221845765, -89.4347315443",Ontonagon,Michigan
"44.4917990421, -123.429249066",Benton,Oregon
"40.6520516443, -79.0875470867",Indiana,Pennsylvania
"40.3546685834, -93.9920637276",Harrison,Missouri
"35.3867940405, -80.5518508851",Cabarrus,North Carolina
"27.3863036127, -80.888585011",Okeechobee,Florida
"34.2687844437, -91.9315146225",Jefferson,Arkansas
"45.1739317274, -93.9630531168",Wright,Minnesota
"39.8538114574, -87.4639782841",Vermillion,Indiana
"38.5064964441, -122.330538465",Napa,California
"40.9097216232, -96.1408663039",Cass,Nebraska
"46.4954898595, -89.7954717926",Gogebic,Michigan
"33.3489778227, -112.491486812",Maricopa,Arizona
"40.0274157084, -89.8021776433",Menard,Illinois
"36.9462101355, -78.240565851",Lunenburg,Virginia
"32.097399026, -111.789863499",Pima,Arizona
"42.2092885613, -97.11926027",Wayne,Nebraska
"39.0023855083, -96.7525021968",Geary,Kansas
"39.4722125305, -77.3979843347",Frederick,Maryland
"38.2669127871, -121.940024418",Solano,California
"38.4789639679, -98.756464293",Barton,Kansas
"31.9131719625, -89.9194880948",Simpson,Mississippi
"30.789951647, -89.1177101979",Stone,Mississippi
"37.322190727, -90.0259472067",Bollinger,Missouri
"32.4344414462, -83.3278388255",Bleckley,Georgia
"37.7812707517, -96.8390654617",Butler,Kansas
"32.2641243634, -89.9457980719",Rankin,Mississippi
"35.2399169268, -87.7880131637",Wayne,Tennessee
"41.3352034594, -92.6409093578",Mahaska,Iowa
"33.4529935799, -84.1541806022",Henry,Georgia
"35.4247444764, -84.6174748904",McMinn,Tennessee
"34.7280450543, -96.6843760531",Pontotoc,Oklahoma
"35.869381374, -106.307385105",Los Alamos,New Mexico
"18.3392710487, -67.2646843224",Rincón,Puerto Rico
"42.48553813, -71.3917424712",Middlesex,Massachusetts
"31.6159802631, -94.6158732578",Nacogdoches,Texas
"31.5333740309, -84.2162536823",Dougherty,Georgia
"32.0196107831, -88.2632012743",Choctaw,Alabama
"37.6917036301, -99.8879423784",Ford,Kansas
"33.1235144947, -90.0920506122",Holmes,Mississippi
"34.9737894417, -80.102712026",Anson,North Carolina
"59.0758951471, -135.470092205",Haines,Alaska
"18.3275819493, -64.7377153693",St. John,U.S. Virgin Islands
"31.944249197, -92.6367652262",Winn,Louisiana
"40.4809952692, -78.3486041534",Blair,Pennsylvania
"42.2838809992, -113.600088287",Cassia,Idaho
"39.9338060484, -117.037908401",Lander,Nevada
"42.9022816291, -74.4396826879",Montgomery,New York
"46.482373828, -94.0708780275",Crow Wing,Minnesota
"36.6528169511, -90.8638843452",Ripley,Missouri
"35.8694070017, -76.1704523585",Tyrrell,North Carolina
"31.7742624158, -98.999794176",Brown,Texas
"41.6845893285, -94.905822196",Audubon,Iowa
"34.9238618899, -95.7484141356",Pittsburg,Oklahoma
"40.1905621824, -92.6007190462",Adair,Missouri
"37.0940663146, -83.3811399511",Leslie,Kentucky
"47.589861371, -92.4614657054",St. Louis,Minnesota
"41.4525115243, -82.1514904737",Lorain,Ohio
"36.5254454743, -86.8705670582",Robertson,Tennessee
"42.6727950993, -82.9101752594",Macomb,Michigan
"48.4326760914, -108.958601602",Blaine,Montana
"38.843539656, -92.8101191097",Cooper,Missouri
"38.7747231232, -79.8757955735",Randolph,West Virginia
"34.7884475042, -84.7480935785",Murray,Georgia
"33.7714324565, -85.8260308543",Calhoun,Alabama
"39.6669293633, -121.600671735",Butte,California
"46.120767065, -92.7412705154",Pine,Minnesota
"32.3472191955, -93.0559517637",Bienville,Louisiana
"34.7356590026, -85.3009850599",Walker,Georgia
"42.7315661359, -92.7901934384",Butler,Iowa
"38.8355168847, -91.92602044",Callaway,Missouri
"30.0195666061, -83.6189726465",Taylor,Florida
"46.3339973594, -104.417423806",Fallon,Montana
"43.8060821062, -70.3302006275",Cumberland,Maine
"29.9830664456, -81.8578845259",Clay,Florida
"32.9881100057, -81.3582013406",Allendale,South Carolina
"33.7699538621, -89.8020061532",Grenada,Mississippi
"37.7873807102, -78.8868222264",Nelson,Virginia
"40.5244322568, -98.0512842475",Clay,Nebraska
"30.4867787311, -99.7486955832",Kimble,Texas
"43.6468567079, -84.3881091147",Midland,Michigan
"37.6979246033, -85.9633719015",Hardin,Kentucky
"35.5069269541, -105.976273211",Santa Fe,New Mexico
"32.2222882576, -97.7743353973",Somervell,Texas
"40.1250638959, -95.7175305402",Richardson,Nebraska
"35.1754531586, -88.5636398807",McNairy,Tennessee
"39.9695461474, -83.0092981418",Franklin,Ohio
"32.4205841079, -81.0221137598",Jasper,South Carolina
"45.0710105947, -99.1452534374",Faulk,South Dakota
"36.3960127906, -79.7749871967",Rockingham,North Carolina
"44.6294210298, -121.176237426",Jefferson,Oregon
"31.1961909998, -98.2414446434",Lampasas,Texas
"15.1992652149, 145.777379252",Saipan,Northern Mariana Islands
"40.5300832055, -100.394202624",Frontier,Nebraska
"35.1993218755, -94.2741206259",Sebastian,Arkansas
"28.0087830727, -97.5182740096",San Patricio,Texas
"29.905528266, -90.3582204731",St. Charles,Louisiana
"41.5130724363, -79.2360118434",Forest,Pennsylvania
"36.0437098766, -79.3994248175",Alamance,North Carolina
"38.7541714951, -88.4902374225",Clay,Illinois
"40.1282548929, -92.1480723868",Knox,Missouri
"38.9500945902, -84.9650431209",Ohio,Indiana
"46.1126539091, -101.040305284",Sioux,North Dakota
"38.0921662434, -87.2720537447",Warrick,Indiana
"18.3622092521, -65.6065608131",Fajardo,Puerto Rico
"28.8662114221, -99.7605956717",Zavala,Texas
"41.5459746701, -103.710476768",Banner,Nebraska
"34.8172864604, -89.1884754842",Benton,Mississippi
"37.3527152683, -88.0972226536",Crittenden,Kentucky
"37.6227077717, -76.5059133431",Middlesex,Virginia
"47.9219151859, -97.4569239404",Grand Forks,North Dakota
"38.4805374528, -101.805968435",Greeley,Kansas
"32.7505866271, -81.6119345544",Screven,Georgia
"32.7696188927, -113.905618757",Yuma,Arizona
"36.969571697, -93.1888539044",Christian,Missouri
"34.356757808, -89.4849192699",Lafayette,Mississippi
"31.5323843939, -90.4539712434",Lincoln,Mississippi
"40.9900687168, -112.111371277",Davis,Utah
"38.8455149273, -83.4721517804",Adams,Ohio
"40.0520536496, -81.4942562194",Guernsey,Ohio
"41.0290322944, -93.7851578386",Clarke,Iowa
"39.3790027809, -96.3423649942",Pottawatomie,Kansas
"29.2778616455, -96.2221042394",Wharton,Texas
"35.6872037952, -83.9255394315",Blount,Tennessee
"47.3264761642, -96.4552777398",Norman,Minnesota
"31.5708340246, -87.3654375115",Monroe,Alabama
"44.7279402249, -71.7361943775",Essex,Vermont
"37.6583184627, -92.590351423",Laclede,Missouri
"39.2111317394, -81.514965317",Wood,West Virginia
"39.5150814814, -92.9626237174",Chariton,Missouri
"37.938990343, -118.886709262",Mono,California
"33.2142871374, -93.227308885",Columbia,Arkansas
"33.2166030364, -94.9656722276",Titus,Texas
"42.5970991967, -84.3735369769",Ingham,Michigan
"37.1912804013, -99.2718714746",Comanche,Kansas
"26.4769663387, -97.5916576336",Willacy,Texas
"43.7846914327, -75.4487944963",Lewis,New York
"38.7858226615, -85.4385728826",Jefferson,Indiana
"39.3709375943, -81.1606296676",Pleasants,West Virginia
"37.3142565856, -80.702936854",Giles,Virginia
"41.3964956116, -71.6196574376",Washington,Rhode Island
"32.6672014402, -83.4270835327",Twiggs,Georgia
"33.7157303222, -86.3145956812",St. Clair,Alabama
"38.1951228784, -86.1113109452",Harrison,Indiana
"25.0467803277, -81.1856924179",Monroe,Florida
"18.1332083357, -65.7877942339",Humacao,Puerto Rico
"38.4408670947, -91.5079334292",Gasconade,Missouri
"40.5240865228, -82.7940677882",Morrow,Ohio
"40.4103560325, -91.7383967271",Clark,Missouri
"37.2190501994, -88.7077397007",Massac,Illinois
"36.1490481181, -87.3566550687",Dickson,Tennessee
"36.7099124483, -93.8290683344",Barry,Missouri
"42.4018650655, -92.7914177407",Grundy,Iowa
"37.4596486226, -88.8809285275",Johnson,Illinois
"33.8333331807, -91.2539442656",Desha,Arkansas
"35.6426343016, -87.858966744",Perry,Tennessee
"39.1051348222, -79.195570287",Grant,West Virginia
"31.303925021, -100.982419275",Irion,Texas
"37.5603718263, -80.5505540253",Monroe,West Virginia
"35.4081187361, -76.1449651093",Hyde,North Carolina
"41.4705726437, -82.5763150918",Erie,Ohio
"38.6406885662, -90.4433975603",St. Louis,Missouri
"35.3119550622, -80.2509863077",Stanly,North Carolina
"34.5307791419, -100.681128599",Hall,Texas
"21.2118898113, -156.954041591",Kalawao,Hawaii
"44.9035217224, -123.41325989",Polk,Oregon
"31.7315001844, -86.3135388959",Crenshaw,Alabama
"46.0092394572, -87.8702584456",Dickinson,Michigan
"42.1602170275, -75.8196181695",Broome,New York
"34.2226067095, -82.4591641694",Abbeville,South Carolina
"43.7213655935, -83.9418350885",Bay,Michigan
"28.7856505535, -96.0039807574",Matagorda,Texas
"34.0887429323, -93.9934933573",Howard,Arkansas
"32.6789310276, -93.6050459212",Bossier,Louisiana
"41.6544687417, -105.723910733",Albany,Wyoming
"32.3673093945, -81.3413404834",Effingham,Georgia
"18.3734438232, -66.5602142106",Florida,Puerto Rico
"40.4702708097, -92.5209408738",Schuyler,Missouri
"31.4292715445, -86.9936742092",Conecuh,Alabama
"30.7953911236, -85.2154596916",Jackson,Florida
"43.0564977139, -104.47537645",Niobrara,Wyoming
"39.0474329308, -84.1519178888",Clermont,Ohio
"30.4924753926, -96.6214567361",Burleson,Texas
"48.6282036571, -110.111239391",Hill,Montana
"37.1339863881, -81.1302139229",Bland,Virginia
"45.9373346715, -108.27441843",Yellowstone,Montana
"37.8102830478, -90.4722676012",St. Francois,Missouri
"35.8086768522, -86.0617405927",Cannon,Tennessee
"44.022343746, -93.2260411098",Steele,Minnesota
"37.1249780238, -81.5605967061",Tazewell,Virginia
"40.0916079241, -82.4831009236",Licking,Ohio
"40.8725715098, -98.5021739966",Hall,Nebraska
"45.034066286, -92.4527825664",St. Croix,Wisconsin
"40.473600561, -85.3248199236",Blackford,Indiana
"31.7795065577, -84.1411344532",Lee,Georgia
"37.7017152151, -76.4202298099",Lancaster,Virginia
"40.1763796295, -98.0471849897",Nuckolls,Nebraska
"40.7715207081, -84.1057794323",Allen,Ohio
"41.9103521337, -81.250939242",Lake,Ohio
"37.5023005833, -94.3471107747",Barton,Missouri
"45.151770859, -86.0384960523",Leelanau,Michigan
"40.8759049641, -102.351791195",Sedgwick,Colorado
"42.4557108473, -98.7838447084",Holt,Nebraska
"34.4643197803, -84.4656390578",Pickens,Georgia
"32.7545579307, -88.6411594239",Kemper,Mississippi
"39.0855054887, -90.3565282985",Jersey,Illinois
"28.5144162588, -81.3234735281",Orange,Florida
"33.6268085539, -96.6777253881",Grayson,Texas
"33.6146250309, -101.299958451",Crosby,Texas
"18.0559662881, -65.8633023194",Yabucoa,Puerto Rico
"36.730988911, -98.3239781797",Alfalfa,Oklahoma
"37.2442933233, -83.2214816028",Perry,Kentucky
"41.3307142217, -94.0155619459",Madison,Iowa
"31.2547645833, -94.6118485462",Angelina,Texas
"41.4041459264, -89.5286557577",Bureau,Illinois
"40.3886187334, -86.8940974128",Tippecanoe,Indiana
"42.9436523662, -84.6015165533",Clinton,Michigan
"17.9530033162, -66.3866938243",Santa Isabel,Puerto Rico
"36.4177312434, -77.3968212099",Northampton,North Carolina
"44.3586271805, -103.792224515",Lawrence,South Dakota
"39.5864284092, -105.250466793",Jefferson,Colorado
"37.2377526609, -96.8374891769",Cowley,Kansas
"37.4817063904, -80.2113954217",Craig,Virginia
"42.3513950817, -71.9077266261",Worcester,Massachusetts
"36.0753604529, -119.815502709",Kings,California
"38.3588724365, -97.0968903589",Marion,Kansas
"34.8340257189, -83.990719955",Union,Georgia
"30.2677218795, -92.814120915",Jefferson Davis,Louisiana
"39.6278256159, -106.695299259",Eagle,Colorado
"36.7470190976, -93.455980976",Stone,Missouri
"46.326849228, -116.750277131",Nez Perce,Idaho
"33.4139430365, -84.4941911259",Fayette,Georgia
"56.2936264549, -132.12922494",Wrangell,Alaska
"37.8857349436, -95.3013889295",Allen,Kansas
"41.6850925934, -95.31021134",Shelby,Iowa
"39.0850981086, -74.8499770137",Cape May,New Jersey
"42.9193314277, -72.2511752725",Cheshire,New Hampshire
"38.5347120041, -76.5305644689",Calvert,Maryland
"35.6886045558, -106.865950923",Sandoval,New Mexico
"36.7152338187, -95.9043661801",Washington,Oklahoma
"28.7425901306, -100.314514171",Maverick,Texas
"34.9915361594, -78.3713906105",Sampson,North Carolina
"36.5129154065, -82.3041428598",Sullivan,Tennessee
"44.5886036159, -104.569929444",Crook,Wyoming
"39.6199484364, -85.4657611777",Rush,Indiana
"39.1368391026, -93.2018512461",Saline,Missouri
"38.9941571642, -76.5675970619",Anne Arundel,Maryland
"38.4947373058, -80.421873068",Webster,West Virginia
"41.2044899818, -89.2857803179",Putnam,Illinois
"35.5381064958, -92.0267180322",Cleburne,Arkansas
"47.5095252347, -93.6320085311",Itasca,Minnesota
"38.6832973547, -75.3395417153",Sussex,Delaware
"39.8235499831, -85.7732376368",Hancock,Indiana
"37.2035472717, -94.3406053082",Jasper,Missouri
"48.0460953466, -121.722346726",Snohomish,Washington
"40.2396222297, -89.9168137955",Mason,Illinois
"46.4570264297, -120.738490426",Yakima,Washington
"32.211900087, -95.8535779226",Henderson,Texas
"41.6426062358, -85.4264979093",LaGrange,Indiana
"32.5687919024, -83.8268633608",Peach,Georgia
"39.3076165956, -77.8627359849",Jefferson,West Virginia
"32.7715559666, -97.291239244",Tarrant,Texas
"32.4063798664, -89.5376379602",Scott,Mississippi
"38.6890898846, -87.4180084675",Knox,Indiana
"40.8699361138, -99.8195657092",Dawson,Nebraska
"47.2635798565, -109.224485149",Fergus,Montana
"36.6057058971, -121.074995529",San Benito,California
"46.4044620332, -113.440367846",Granite,Montana
"44.3383668115, -85.5784138137",Wexford,Michigan
"36.843740372, -81.5369666383",Smyth,Virginia
"45.5614793413, -93.2951672181",Isanti,Minnesota
"32.5637166985, -95.83651612",Van Zandt,Texas
"39.8659324961, -74.2499159319",Ocean,New Jersey
"42.0425663561, -89.3207266558",Ogle,Illinois
"39.3497164186, -97.1651722307",Clay,Kansas
"39.6557509891, -93.9827993285",Caldwell,Missouri
"36.7306482485, -83.6740950601",Bell,Kentucky
"36.7581801263, -119.649322632",Fresno,California
"36.2778878907, -102.60218562",Dallam,Texas
"32.7864051416, -95.3820619748",Wood,Texas
"44.7891558271, -88.7654354834",Shawano,Wisconsin
"44.3714339354, -93.7300728963",Le Sueur,Minnesota
"18.4353927796, -66.3355961365",Vega Alta,Puerto Rico
"39.5364361834, -76.2988753861",Harford,Maryland
"44.0816034654, -88.2180579882",Calumet,Wisconsin
"46.5514253133, -123.779667446",Pacific,Washington
"55.2245210175, -161.947228747",Aleutians East,Alaska
"43.3091611082, -77.6801783639",Monroe,New York
"22.0110798698, -159.7054382",Kauai,Hawaii
"33.110112782, -88.5698161858",Noxubee,Mississippi
"45.1600224643, -121.167775167",Wasco,Oregon
"36.1548497851, -86.2977463556",Wilson,Tennessee
"42.5882192933, -74.4421175889",Schoharie,New York
"39.509995074, -80.2433983428",Marion,West Virginia
"46.4641098796, -91.8994024936",Douglas,Wisconsin
"35.912880671, -77.5970588882",Edgecombe,North Carolina
"36.931457433, -82.6262026867",Norton,Virginia
"35.0093341427, -97.4442882363",McClain,Oklahoma
"18.1281740486, -66.4728039205",Villalba,Puerto Rico
"33.4089633624, -82.6767617191",Warren,Georgia
"48.2945125463, -105.016391302",Roosevelt,Montana
"46.1932195454, -122.680974546",Cowlitz,Washington
"36.1605336919, -80.6652439331",Yadkin,North Carolina
"38.7838065024, -97.6499306446",Saline,Kansas
"41.8519557671, -88.0855946496",DuPage,Illinois
"40.5246661273, -97.5965014328",Fillmore,Nebraska
"52.680220089, -92.4880742871",Aleutians West,Alaska
"37.2097032695, -88.3538137781",Livingston,Kentucky
"39.8714520053, -77.2178797931",Adams,Pennsylvania
"40.1199573141, -111.670334914",Utah,Utah
"40.6343512879, -73.9502045905",Kings,New York
"36.8355562279, -87.1791532892",Todd,Kentucky
"40.7541667046, -75.3075869515",Northampton,Pennsylvania
"40.7684277475, -80.7771865597",Columbiana,Ohio
"29.2102022904, -82.0566756823",Marion,Florida
"42.325322722, -87.6311845438",Lake,Illinois
"39.3054413227, -102.602887422",Kit Carson,Colorado
"36.4549370868, -81.8517719844",Johnson,Tennessee
"38.6678584122, -85.123590032",Carroll,Kentucky
"35.1199026751, -84.5233230209",Polk,Tennessee
"48.7189972077, -101.657774141",Renville,North Dakota
"31.404399317, -100.462072838",Tom Green,Texas
"41.0297829981, -92.8689876816",Monroe,Iowa
"34.3915831664, -79.3788986183",Dillon,South Carolina
"40.1764658834, -99.9122732442",Furnas,Nebraska
"47.3567862566, -102.618205478",Dunn,North Dakota
"41.9161186535, -85.0590443604",Branch,Michigan
"38.6956276543, -84.3602721797",Pendleton,Kentucky
"35.1549608138, -86.0921752079",Franklin,Tennessee
"30.8746728358, -84.2344263446",Grady,Georgia
"40.0046824769, -120.838597596",Plumas,California
"40.3307738015, -111.16818403",Wasatch,Utah
"41.6350590585, -81.7001959208",Cuyahoga,Ohio
"47.1175406772, -108.250216941",Petroleum,Montana
"35.8135384798, -89.1395281511",Crockett,Tennessee
"33.1304910055, -107.192378947",Sierra,New Mexico
"41.7159996542, -103.010548763",Morrill,Nebraska
"37.1500572155, -96.2453782628",Chautauqua,Kansas
"33.2937873448, -85.4590701568",Randolph,Alabama
"48.7209967429, -104.504654201",Sheridan,Montana
"34.9747567032, -81.1843527866",York,South Carolina
"38.5999841735, -86.1053059023",Washington,Indiana
"43.4633261176, -114.805776873",Camas,Idaho
"38.9958676803, -80.5021593376",Lewis,West Virginia
"36.0772896934, -96.9756358548",Payne,Oklahoma
"37.805131267, -85.4659885855",Nelson,Kentucky
"37.2650404186, -77.3969067219",Colonial Heights,Virginia
"42.5831156958, -72.5918576846",Franklin,Massachusetts
"43.4266633846, -89.9482166667",Sauk,Wisconsin
"37.3133053, -76.7738000898",James City,Virginia
"30.6266523214, -90.4056805267",Tangipahoa,Louisiana
"44.1421798372, -120.35658095",Crook,Oregon
"31.7768809864, -84.4369222013",Terrell,Georgia
"44.8235439383, -94.2724202106",McLeod,Minnesota
"46.5777681751, -122.392638348",Lewis,Washington
"38.9166611398, -101.763574005",Wallace,Kansas
"42.1810916537, -111.813201111",Franklin,Idaho
"32.8531388427, -87.9522309156",Greene,Alabama
"43.0820642869, -94.6781370701",Palo Alto,Iowa
"44.0225894661, -92.8620540343",Dodge,Minnesota
"43.6738441803, -93.3488158578",Freeborn,Minnesota
"41.7734492735, -70.2381374923",Barnstable,Massachusetts
"39.0597819407, -88.5898533622",Effingham,Illinois
"41.3338851661, -84.0682304213",Henry,Ohio
"47.3091802574, -101.831489242",Mercer,North Dakota
"38.9906151273, -92.3096802497",Boone,Missouri
"33.1768244406, -101.816123837",Lynn,Texas
"34.5881997167, -96.2977785791",Coal,Oklahoma
"41.1976566629, -103.714949912",Kimball,Nebraska
"41.8954290221, -87.6461407931",Cook,Illinois
"34.1538305575, -82.1259300134",Greenwood,South Carolina
"40.6735903894, -120.594332834",Lassen,California
"40.1376743616, -83.7694969558",Champaign,Ohio
"29.9446888715, -98.7115552055",Kendall,Texas
"46.2850391756, -100.238740757",Emmons,North Dakota
"29.9047257308, -89.3041273649",St. Bernard,Louisiana
"55.7271705274, -133.193025891",Prince of Wales-Hyder,Alaska
"44.491500684, -119.007354057",Grant,Oregon
"34.9125779857, -107.999724325",Cibola,New Mexico
