State of Residence,County of Residence,Country of Birth,Admissions,latitude,longitude
Texas,Williamson,India,237.0,30.648041509600002,-97.60076210390001
Texas,Williamson,Iran,11.0,30.6480415096,-97.6007621039
Texas,Williamson,Iraq,15.0,30.6480415096,-97.6007621039
Texas,Williamson,Israel,4.0,30.6480415096,-97.6007621039
Texas,Williamson,Jamaica,4.0,30.6480415096,-97.6007621039
Texas,Williamson,Kazakhstan,10.0,30.6480415096,-97.6007621039
Texas,Williamson,Kenya,9.0,30.6480415096,-97.6007621039
Texas,Williamson,"Korea, South",73.0,30.648041509600002,-97.60076210390001
Texas,Williamson,Kosovo,4.0,30.6480415096,-97.6007621039
Texas,Williamson,Kyrgyzstan,4.0,30.6480415096,-97.6007621039
Texas,Williamson,Mexico,329.0,30.648041509600002,-97.60076210390001
Texas,Williamson,Morocco,11.0,30.6480415096,-97.6007621039
Texas,Williamson,Nepal,39.0,30.6480415096,-97.6007621039
Texas,Williamson,Nigeria,22.0,30.6480415096,-97.6007621039
Texas,Williamson,Pakistan,48.0,30.6480415096,-97.6007621039
Texas,Williamson,Peru,4.0,30.6480415096,-97.6007621039
Texas,Williamson,Philippines,62.0,30.648041509600002,-97.60076210390001
Texas,Williamson,Russia,24.0,30.6480415096,-97.6007621039
Texas,Williamson,Saudi Arabia,4.0,30.6480415096,-97.6007621039
Texas,Williamson,South Africa,7.0,30.6480415096,-97.6007621039
Texas,Williamson,Sri Lanka,8.0,30.6480415096,-97.6007621039
Texas,Williamson,Taiwan,21.0,30.6480415096,-97.6007621039
Texas,Williamson,Turkey,15.0,30.6480415096,-97.6007621039
Texas,Williamson,Ukraine,10.0,30.6480415096,-97.6007621039
Texas,Williamson,United Kingdom,19.0,30.6480415096,-97.6007621039
Texas,Williamson,Uruguay,6.0,30.6480415096,-97.6007621039
Texas,Williamson,Venezuela,19.0,30.648041509599995,-97.60076210389998
Texas,Williamson,Vietnam,69.0,30.6480415096,-97.6007621039
Utah,Salt Lake,Afghanistan,43.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Argentina,41.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Armenia,6.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Australia,21.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Bangladesh,6.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Bhutan,8.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Brazil,131.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Burma,43.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Burundi,10.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Cambodia,12.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Canada,32.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Central African Republic,5.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Chile,19.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,"China, People's Republic",123.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Colombia,56.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,"Congo, Democratic Republic",126.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Costa Rica,4.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Cuba,27.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Dominican Republic,24.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Ecuador,28.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Egypt,9.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,El Salvador,76.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Eritrea,13.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Ethiopia,23.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Finland,4.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,France,23.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Germany,11.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Ghana,6.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Greece,4.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Guatemala,29.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Honduras,22.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,India,104.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Indonesia,9.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Iran,25.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Iraq,58.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Israel,4.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Italy,13.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Japan,5.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Jordan,8.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Kenya,34.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,"Korea, South",70.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Laos,4.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Malaysia,7.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Mexico,1166.0,40.6673139262,-111.92360130700003
Utah,Salt Lake,Moldova,5.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Mongolia,8.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Nepal,71.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Netherlands,5.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Nicaragua,4.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Nigeria,8.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Norway,5.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Pakistan,30.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Peru,126.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Philippines,78.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Russia,18.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Rwanda,75.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Samoa,17.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Saudi Arabia,7.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Somalia,45.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,South Africa,19.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,South Sudan,4.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Spain,10.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Sudan,27.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Syria,18.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Taiwan,5.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Tanzania,25.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Thailand,33.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Tonga,23.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Uganda,33.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Ukraine,13.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,United Kingdom,42.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Unknown,4.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Uruguay,5.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Venezuela,125.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Vietnam,187.0,40.6673139262,-111.92360130700001
Utah,Salt Lake,Zambia,6.0,40.6673139262,-111.92360130700001
Utah,Utah,Argentina,36.0,40.1199573141,-111.670334914
Utah,Utah,Australia,6.0,40.1199573141,-111.670334914
Utah,Utah,Bolivia,4.0,40.1199573141,-111.670334914
Utah,Utah,Brazil,122.0,40.1199573141,-111.67033491400001
Utah,Utah,Canada,21.0,40.1199573141,-111.670334914
Utah,Utah,Chile,46.0,40.1199573141,-111.670334914
Utah,Utah,"China, People's Republic",27.0,40.1199573141,-111.67033491399998
Utah,Utah,Colombia,30.0,40.1199573141,-111.670334914
Utah,Utah,"Congo, Democratic Republic",5.0,40.1199573141,-111.670334914
Utah,Utah,Dominican Republic,21.0,40.1199573141,-111.67033491399998
Utah,Utah,Ecuador,20.0,40.1199573141,-111.670334914
Utah,Utah,El Salvador,25.0,40.1199573141,-111.670334914
Utah,Utah,Ghana,6.0,40.1199573141,-111.670334914
Utah,Utah,Guatemala,6.0,40.1199573141,-111.670334914
Utah,Utah,Haiti,7.0,40.1199573141,-111.670334914
Utah,Utah,Honduras,8.0,40.1199573141,-111.670334914
Utah,Utah,Hong Kong,8.0,40.1199573141,-111.670334914
Utah,Utah,India,6.0,40.1199573141,-111.670334914
Utah,Utah,Japan,10.0,40.1199573141,-111.670334914
Utah,Utah,"Korea, South",12.0,40.1199573141,-111.670334914
Utah,Utah,Mexico,364.0,40.1199573141,-111.67033491400001
Utah,Utah,Peru,52.0,40.1199573141,-111.67033491399998
Utah,Utah,Philippines,20.0,40.1199573141,-111.670334914
Utah,Utah,Poland,4.0,40.1199573141,-111.670334914
Utah,Utah,Russia,10.0,40.1199573141,-111.670334914
Utah,Utah,Sri Lanka,4.0,40.1199573141,-111.670334914
Utah,Utah,Taiwan,8.0,40.1199573141,-111.670334914
Utah,Utah,Tonga,9.0,40.1199573141,-111.670334914
Utah,Utah,Ukraine,10.0,40.1199573141,-111.670334914
Utah,Utah,United Kingdom,19.0,40.1199573141,-111.670334914
Utah,Utah,Uruguay,8.0,40.1199573141,-111.670334914
Utah,Utah,Venezuela,39.0,40.1199573141,-111.670334914
Utah,Utah,Vietnam,4.0,40.1199573141,-111.670334914
Virginia,Alexandria City,Afghanistan,253.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,Azerbaijan,11.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,Bangladesh,24.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,Belarus,6.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,Bolivia,26.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,Brazil,9.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,"China, People's Republic",10.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,Colombia,11.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,"Congo, Democratic Republic",9.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,Cote d'Ivoire,4.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,Dominican Republic,4.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,Egypt,4.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,El Salvador,84.0,29.448957834800005,-98.52002588950002
Virginia,Alexandria City,Eritrea,4.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,Eswatini (formerly Swaziland),6.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,Ethiopia,167.0,29.448957834800005,-98.52002588950002
Virginia,Alexandria City,France,4.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,Germany,6.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,Ghana,23.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,Guatemala,15.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,Honduras,26.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,India,27.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,Iraq,10.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,Jordan,7.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,Mauritania,4.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,Mexico,6.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,Morocco,39.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,Nigeria,6.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,Pakistan,19.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,Peru,8.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,Philippines,21.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,Saudi Arabia,6.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,Sierra Leone,14.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,South Africa,6.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,Sudan,12.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,Thailand,5.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,Turkey,9.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,United Arab Emirates,4.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,United Kingdom,5.0,29.4489578348,-98.5200258895
Virginia,Alexandria City,Yemen,5.0,29.4489578348,-98.5200258895
Virginia,Arlington,Afghanistan,4.0,38.8785834577,-77.1009715341
Virginia,Arlington,Albania,8.0,38.8785834577,-77.1009715341
Virginia,Arlington,Bangladesh,54.0,38.8785834577,-77.1009715341
Virginia,Arlington,Bolivia,31.0,38.8785834577,-77.1009715341
Virginia,Arlington,Brazil,7.0,38.8785834577,-77.1009715341
Virginia,Arlington,Cameroon,4.0,38.8785834577,-77.1009715341
Virginia,Arlington,Canada,10.0,38.8785834577,-77.1009715341
Virginia,Arlington,"China, People's Republic",37.0,38.8785834577,-77.1009715341
Virginia,Arlington,Colombia,12.0,38.8785834577,-77.1009715341
Virginia,Arlington,Egypt,5.0,38.8785834577,-77.1009715341
Virginia,Arlington,El Salvador,72.0,38.87858345770001,-77.1009715341
Virginia,Arlington,Eritrea,15.0,38.8785834577,-77.1009715341
Virginia,Arlington,Ethiopia,90.0,38.87858345770001,-77.1009715341
Virginia,Arlington,France,6.0,38.8785834577,-77.1009715341
Virginia,Arlington,Germany,12.0,38.8785834577,-77.1009715341
Virginia,Arlington,Guatemala,16.0,38.8785834577,-77.1009715341
Virginia,Arlington,India,25.0,38.8785834577,-77.1009715341
Virginia,Arlington,Iran,10.0,38.8785834577,-77.1009715341
Virginia,Arlington,Iraq,4.0,38.8785834577,-77.1009715341
Virginia,Arlington,Ireland,4.0,38.8785834577,-77.1009715341
Virginia,Arlington,Japan,4.0,38.8785834577,-77.1009715341
Virginia,Arlington,"Korea, South",23.0,38.8785834577,-77.1009715341
Virginia,Arlington,Kuwait,4.0,38.8785834577,-77.1009715341
Virginia,Arlington,Mexico,8.0,38.8785834577,-77.1009715341
Virginia,Arlington,Mongolia,36.0,38.8785834577,-77.1009715341
Virginia,Arlington,Morocco,41.0,38.8785834577,-77.1009715341
Virginia,Arlington,Nepal,23.0,38.8785834577,-77.1009715341
Virginia,Arlington,Nigeria,4.0,38.8785834577,-77.1009715341
Virginia,Arlington,Pakistan,17.0,38.8785834577,-77.1009715341
Virginia,Arlington,Peru,13.0,38.8785834577,-77.1009715341
Virginia,Arlington,Philippines,12.0,38.8785834577,-77.1009715341
Virginia,Arlington,Romania,5.0,38.8785834577,-77.1009715341
Virginia,Arlington,Russia,24.0,38.8785834577,-77.1009715341
Virginia,Arlington,Senegal,4.0,38.8785834577,-77.1009715341
Virginia,Arlington,Serbia,14.0,38.8785834577,-77.1009715341
Virginia,Arlington,South Africa,4.0,38.8785834577,-77.1009715341
Virginia,Arlington,Spain,5.0,38.8785834577,-77.1009715341
Virginia,Arlington,Sudan,7.0,38.8785834577,-77.1009715341
Virginia,Arlington,Tajikistan,4.0,38.8785834577,-77.1009715341
Virginia,Arlington,Thailand,14.0,38.8785834577,-77.1009715341
Virginia,Arlington,Turkey,19.0,38.8785834577,-77.1009715341
Virginia,Arlington,Ukraine,6.0,38.8785834577,-77.1009715341
Virginia,Arlington,United Kingdom,13.0,38.8785834577,-77.1009715341
Virginia,Arlington,Uzbekistan,4.0,38.8785834577,-77.1009715341
Virginia,Arlington,Venezuela,11.0,38.8785834577,-77.1009715341
Virginia,Arlington,Vietnam,14.0,38.8785834577,-77.1009715341
Virginia,Fairfax,Afghanistan,377.0,38.8345659231,-77.27621956860001
Virginia,Fairfax,Albania,13.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Algeria,24.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Argentina,38.0,38.8345659231,-77.27621956860001
Virginia,Fairfax,Armenia,4.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Australia,6.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Azerbaijan,60.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Bangladesh,206.0,38.8345659231,-77.27621956860001
Virginia,Fairfax,Belarus,9.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Bolivia,217.0,38.8345659231,-77.27621956860001
Virginia,Fairfax,Brazil,61.0,38.8345659231,-77.27621956860001
Virginia,Fairfax,Bulgaria,5.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Burma,12.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Cambodia,21.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Cameroon,13.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Canada,24.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Chile,10.0,38.8345659231,-77.2762195686
Virginia,Fairfax,"China, People's Republic",453.0,38.8345659231,-77.27621956860001
Virginia,Fairfax,Colombia,66.0,38.8345659231,-77.2762195686
Virginia,Fairfax,"Congo, Democratic Republic",9.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Costa Rica,8.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Cote d'Ivoire,15.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Cuba,6.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Dominican Republic,44.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Ecuador,12.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Egypt,135.0,38.8345659231,-77.27621956860001
Virginia,Fairfax,El Salvador,583.0,38.8345659231,-77.27621956860001
Virginia,Fairfax,Eritrea,39.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Ethiopia,394.0,38.8345659231,-77.27621956860001
Virginia,Fairfax,Finland,4.0,38.8345659231,-77.2762195686
Virginia,Fairfax,France,16.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Germany,26.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Ghana,214.0,38.8345659231,-77.27621956860001
Virginia,Fairfax,Greece,4.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Guatemala,119.0,38.8345659231,-77.27621956860001
Virginia,Fairfax,Honduras,189.0,38.8345659231,-77.27621956860001
Virginia,Fairfax,Hong Kong,9.0,38.8345659231,-77.2762195686
Virginia,Fairfax,India,445.0,38.8345659231,-77.27621956860001
Virginia,Fairfax,Indonesia,5.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Iran,59.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Iraq,75.0,38.8345659231,-77.27621956860001
Virginia,Fairfax,Italy,11.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Jamaica,11.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Japan,9.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Jordan,44.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Kazakhstan,16.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Kenya,21.0,38.8345659231,-77.2762195686
Virginia,Fairfax,"Korea, South",320.0,38.8345659231,-77.27621956860001
Virginia,Fairfax,Kuwait,19.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Kyrgyzstan,5.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Lebanon,30.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Liberia,8.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Libya,4.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Madagascar,6.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Mexico,86.0,38.8345659231,-77.27621956860001
Virginia,Fairfax,Moldova,10.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Mongolia,19.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Morocco,79.0,38.8345659231,-77.27621956860001
Virginia,Fairfax,Nepal,293.0,38.8345659231,-77.27621956860001
Virginia,Fairfax,Nicaragua,13.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Nigeria,36.0,38.8345659231,-77.2762195686
Virginia,Fairfax,North Macedonia (formerly Macedonia),4.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Pakistan,363.0,38.8345659231,-77.27621956860001
Virginia,Fairfax,Peru,200.0,38.8345659231,-77.27621956860001
Virginia,Fairfax,Philippines,216.0,38.8345659231,-77.27621956860001
Virginia,Fairfax,Portugal,5.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Qatar,4.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Russia,72.0,38.8345659231,-77.27621956860001
Virginia,Fairfax,Saudi Arabia,71.0,38.8345659231,-77.27621956860001
Virginia,Fairfax,Serbia,6.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Sierra Leone,52.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Somalia,5.0,38.8345659231,-77.2762195686
Virginia,Fairfax,South Africa,18.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Spain,8.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Sri Lanka,4.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Sudan,112.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Syria,32.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Taiwan,51.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Tajikistan,32.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Thailand,47.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Trinidad and Tobago,4.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Tunisia,6.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Turkey,83.0,38.8345659231,-77.27621956860001
Virginia,Fairfax,Uganda,4.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Ukraine,33.0,38.8345659231,-77.2762195686
Virginia,Fairfax,United Arab Emirates,22.0,38.8345659231,-77.2762195686
Virginia,Fairfax,United Kingdom,43.0,38.8345659231,-77.2762195686
Virginia,Fairfax,United States,8.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Uzbekistan,7.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Venezuela,45.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Vietnam,546.0,38.8345659231,-77.27621956860001
Virginia,Fairfax,Yemen,4.0,38.8345659231,-77.2762195686
Virginia,Fairfax,Zimbabwe,10.0,38.8345659231,-77.2762195686
Virginia,Henrico,Afghanistan,130.0,37.5380074268,-77.405844847
Virginia,Henrico,Bangladesh,18.0,37.5380074268,-77.405844847
Virginia,Henrico,Bhutan,14.0,37.5380074268,-77.405844847
Virginia,Henrico,Brazil,26.0,37.5380074268,-77.405844847
Virginia,Henrico,Burma,8.0,37.5380074268,-77.405844847
Virginia,Henrico,Cambodia,6.0,37.5380074268,-77.405844847
Virginia,Henrico,Canada,11.0,37.5380074268,-77.405844847
Virginia,Henrico,"China, People's Republic",44.0,37.5380074268,-77.405844847
Virginia,Henrico,Colombia,9.0,37.5380074268,-77.405844847
Virginia,Henrico,"Congo, Democratic Republic",5.0,37.5380074268,-77.405844847
Virginia,Henrico,Cuba,4.0,37.5380074268,-77.405844847
Virginia,Henrico,Egypt,62.0,37.5380074268,-77.405844847
Virginia,Henrico,El Salvador,25.0,37.5380074268,-77.405844847
Virginia,Henrico,Ethiopia,4.0,37.5380074268,-77.405844847
Virginia,Henrico,Ghana,23.0,37.5380074268,-77.405844847
Virginia,Henrico,Guatemala,10.0,37.5380074268,-77.405844847
Virginia,Henrico,Honduras,13.0,37.5380074268,-77.405844847
Virginia,Henrico,India,150.0,37.5380074268,-77.40584484700001
Virginia,Henrico,Iran,4.0,37.5380074268,-77.405844847
Virginia,Henrico,Iraq,12.0,37.5380074268,-77.405844847
Virginia,Henrico,Ireland,7.0,37.5380074268,-77.405844847
Virginia,Henrico,Jamaica,4.0,37.5380074268,-77.405844847
Virginia,Henrico,Jordan,5.0,37.5380074268,-77.405844847
Virginia,Henrico,Kenya,10.0,37.5380074268,-77.405844847
Virginia,Henrico,"Korea, South",19.0,37.5380074268,-77.405844847
Virginia,Henrico,Lebanon,4.0,37.5380074268,-77.405844847
Virginia,Henrico,Malaysia,4.0,37.5380074268,-77.405844847
Virginia,Henrico,Mexico,39.0,37.5380074268,-77.405844847
Virginia,Henrico,Mongolia,4.0,37.5380074268,-77.405844847
Virginia,Henrico,Morocco,4.0,37.5380074268,-77.405844847
Virginia,Henrico,Nepal,14.0,37.5380074268,-77.405844847
Virginia,Henrico,Nigeria,8.0,37.5380074268,-77.405844847
Virginia,Henrico,Pakistan,20.0,37.5380074268,-77.405844847
Virginia,Henrico,Philippines,15.0,37.5380074268,-77.405844847
Virginia,Henrico,Portugal,4.0,37.5380074268,-77.405844847
Virginia,Henrico,Sudan,18.0,37.5380074268,-77.405844847
Virginia,Henrico,Syria,6.0,37.5380074268,-77.405844847
Virginia,Henrico,Togo,9.0,37.5380074268,-77.405844847
Virginia,Henrico,Uganda,5.0,37.5380074268,-77.405844847
Virginia,Henrico,United Arab Emirates,4.0,37.5380074268,-77.405844847
Virginia,Henrico,United Kingdom,16.0,37.5380074268,-77.405844847
Virginia,Henrico,Venezuela,13.0,37.5380074268,-77.405844847
Virginia,Henrico,Vietnam,86.0,37.5380074268,-77.40584484700001
Virginia,Loudoun,Afghanistan,113.0,39.090675859,-77.6357053514
Virginia,Loudoun,Algeria,5.0,39.090675859,-77.6357053514
Virginia,Loudoun,Australia,4.0,39.090675859,-77.6357053514
Virginia,Loudoun,Azerbaijan,5.0,39.090675859,-77.6357053514
Virginia,Loudoun,Bangladesh,60.0,39.090675859,-77.6357053514
Virginia,Loudoun,Bolivia,15.0,39.090675859,-77.6357053514
Virginia,Loudoun,Brazil,12.0,39.090675859,-77.6357053514
Virginia,Loudoun,Cambodia,7.0,39.090675859,-77.6357053514
Virginia,Loudoun,"China, People's Republic",74.0,39.090675858999994,-77.6357053514
Virginia,Loudoun,Colombia,40.0,39.090675859,-77.6357053514
Virginia,Loudoun,"Congo, Democratic Republic",17.0,39.090675859,-77.6357053514
Virginia,Loudoun,Ecuador,10.0,39.090675859,-77.6357053514
Virginia,Loudoun,Egypt,110.0,39.090675859,-77.6357053514
Virginia,Loudoun,El Salvador,207.0,39.090675858999994,-77.6357053514
Virginia,Loudoun,Ethiopia,41.0,39.090675859,-77.6357053514
Virginia,Loudoun,Germany,5.0,39.090675859,-77.6357053514
Virginia,Loudoun,Ghana,44.0,39.090675859,-77.6357053514
Virginia,Loudoun,Greece,4.0,39.090675859,-77.6357053514
Virginia,Loudoun,Guatemala,12.0,39.090675859,-77.6357053514
Virginia,Loudoun,Honduras,28.0,39.090675859,-77.6357053514
Virginia,Loudoun,India,395.0,39.090675858999994,-77.6357053514
Virginia,Loudoun,Indonesia,4.0,39.090675859,-77.6357053514
Virginia,Loudoun,Iran,8.0,39.090675859,-77.6357053514
Virginia,Loudoun,Iraq,12.0,39.090675859,-77.6357053514
Virginia,Loudoun,Jamaica,4.0,39.090675859,-77.6357053514
Virginia,Loudoun,Jordan,4.0,39.090675859,-77.6357053514
Virginia,Loudoun,Kenya,5.0,39.090675859,-77.6357053514
Virginia,Loudoun,"Korea, South",21.0,39.090675859,-77.6357053514
Virginia,Loudoun,Lebanon,4.0,39.090675859,-77.6357053514
Virginia,Loudoun,Mexico,37.0,39.090675859,-77.6357053514
Virginia,Loudoun,Mongolia,16.0,39.090675859,-77.6357053514
Virginia,Loudoun,Morocco,16.0,39.090675859,-77.6357053514
Virginia,Loudoun,Nepal,84.0,39.090675859,-77.6357053514
Virginia,Loudoun,Nicaragua,8.0,39.090675859,-77.6357053514
Virginia,Loudoun,Nigeria,10.0,39.090675859,-77.6357053514
Virginia,Loudoun,Pakistan,150.0,39.090675858999994,-77.6357053514
